sample_id,target_label,route_id,route_name,target_station_name,target_station_seq,veh_id,plate_no,before_collected_at,after_collected_at,kst_date,kst_minute_of_day,day_of_week,is_weekend,direction_code,before_station_seq,after_station_seq,remaining_stops,before_remain_seat_count,target_remain_seat_count,seat_delta,is_low_seat,is_zero_seat
SF-001569,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000036,경기77바1043,2026-05-28T11:44:23.727Z,2026-05-28T11:46:06.831Z,2026-05-28,1244,4,0,1,33,34,1,23,12,11,0,0
SF-001570,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000036,경기77바1043,2026-05-28T21:05:01.350Z,2026-05-28T21:09:31.571Z,2026-05-29,365,5,0,1,33,34,1,40,36,4,0,0
SF-001571,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000036,경기77바1043,2026-05-29T05:08:05.880Z,2026-05-29T05:11:06.039Z,2026-05-29,848,5,0,1,33,34,1,38,26,12,0,0
SF-001572,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000036,경기77바1043,2026-05-29T09:34:19.684Z,2026-05-29T09:35:19.739Z,2026-05-29,1114,5,0,1,33,34,1,29,34,-5,0,0
SF-001573,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000036,경기77바1043,2026-05-30T05:36:20.803Z,2026-05-30T05:38:20.893Z,2026-05-30,876,6,1,1,33,34,1,25,14,11,0,0
SF-001574,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000036,경기77바1043,2026-05-31T03:46:27.011Z,2026-05-31T03:48:27.069Z,2026-05-31,766,0,1,1,33,34,1,32,33,-1,0,0
SF-001575,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000036,경기77바1043,2026-05-31T08:14:15.910Z,2026-05-31T08:16:39.976Z,2026-05-31,1034,0,1,1,34,34,0,16,6,10,1,0
SF-001576,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000036,경기77바1043,2026-06-01T10:37:59.295Z,2026-06-01T10:40:59.463Z,2026-06-01,1177,1,0,1,33,34,1,39,31,8,0,0
SF-001577,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233010416,경기76아1597,2026-05-28T06:19:03.399Z,2026-05-28T06:22:03.549Z,2026-05-28,919,4,0,1,33,34,1,56,46,10,0,0
SF-001578,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233010416,경기76아1597,2026-05-28T10:11:49.495Z,2026-05-28T10:14:49.627Z,2026-05-28,1151,4,0,1,33,34,1,44,17,27,0,0
SF-001579,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233010416,경기76아1597,2026-05-30T12:45:42.984Z,2026-05-30T12:50:43.207Z,2026-05-30,1305,6,1,1,33,34,1,16,0,16,1,1
SF-001580,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233010416,경기76아1597,2026-05-31T07:48:41.676Z,2026-05-31T07:52:38.863Z,2026-05-31,1008,0,1,1,34,34,0,39,18,21,0,0
SF-001581,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233010416,경기76아1597,2026-06-01T04:28:40.983Z,2026-06-01T04:31:41.144Z,2026-06-01,808,1,0,1,33,34,1,60,60,0,0,0
SF-001582,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233010416,경기76아1597,2026-06-01T12:38:05.268Z,2026-06-01T12:41:05.423Z,2026-06-01,1298,1,0,1,33,34,1,45,26,19,0,0
SF-001583,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233010416,경기76아1597,2026-06-02T01:48:44.491Z,2026-06-02T01:50:44.571Z,2026-06-02,648,2,0,1,33,34,1,60,61,-1,0,0
SF-001584,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000038,경기77바1048,2026-05-31T09:11:42.715Z,2026-05-31T09:15:42.935Z,2026-05-31,1091,0,1,1,33,34,1,18,12,6,0,0
SF-001585,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000038,경기77바1048,2026-05-31T13:15:54.971Z,2026-05-31T13:19:55.159Z,2026-05-31,1335,0,1,1,33,34,1,24,7,17,1,0
SF-001586,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000038,경기77바1048,2026-05-31T23:38:26.443Z,2026-05-31T23:40:26.547Z,2026-06-01,518,1,0,1,33,34,1,36,37,-1,0,0
SF-001587,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000038,경기77바1048,2026-06-01T07:23:05.252Z,2026-06-01T07:23:49.787Z,2026-06-01,983,1,0,1,34,34,0,31,25,6,0,0
SF-001588,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233001244,경기76아4810,2026-05-29T10:13:56.119Z,2026-05-29T10:15:21.871Z,2026-05-29,1153,5,0,1,34,34,0,38,41,-3,0,0
SF-001589,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233001244,경기76아4810,2026-05-31T09:41:44.323Z,2026-05-31T09:43:44.415Z,2026-05-31,1121,0,1,1,33,34,1,13,7,6,1,0
SF-001590,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233001244,경기76아4810,2026-05-31T13:56:57.003Z,2026-05-31T13:58:57.107Z,2026-05-31,1376,0,1,1,33,34,1,29,13,16,0,0
SF-001591,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233001244,경기76아4810,2026-06-01T06:45:47.807Z,2026-06-01T06:48:47.972Z,2026-06-01,945,1,0,1,33,34,1,25,11,14,0,0
SF-001592,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233001244,경기76아4810,2026-06-01T15:10:13.001Z,2026-06-01T15:11:13.055Z,2026-06-02,10,2,0,1,33,34,1,42,39,3,0,0
SF-001593,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000034,경기77바1040,2026-05-28T10:57:21.584Z,2026-05-28T10:59:21.663Z,2026-05-28,1197,4,0,1,33,34,1,28,14,14,0,0
SF-001594,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000034,경기77바1040,2026-05-29T13:16:31.219Z,2026-05-29T13:18:31.331Z,2026-05-29,1336,5,0,1,33,34,1,18,0,18,1,1
SF-001595,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000034,경기77바1040,2026-05-31T21:33:20.126Z,2026-05-31T21:35:20.206Z,2026-06-01,393,1,0,1,33,34,1,29,34,-5,0,0
SF-001596,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000034,경기77바1040,2026-06-01T05:21:43.587Z,2026-06-01T05:23:43.691Z,2026-06-01,861,1,0,1,33,34,1,31,30,1,0,0
SF-001597,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000034,경기77바1040,2026-06-01T13:50:08.987Z,2026-06-01T13:53:09.147Z,2026-06-01,1370,1,0,1,33,34,1,35,20,15,0,0
SF-001598,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,234000034,경기77바1040,2026-06-01T21:09:30.807Z,2026-06-01T21:11:30.895Z,2026-06-02,369,2,0,1,33,34,1,34,42,-8,0,0
SF-001599,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233000731,경기76아3935,2026-05-29T06:20:09.596Z,2026-05-29T06:23:09.743Z,2026-05-29,920,5,0,1,33,34,1,34,21,13,0,0
SF-001600,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233000731,경기76아3935,2026-05-29T10:31:22.747Z,2026-05-29T10:33:22.851Z,2026-05-29,1171,5,0,1,33,34,1,39,36,3,0,0
SF-001601,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233000731,경기76아3935,2026-06-01T01:45:32.933Z,2026-06-01T01:47:33.035Z,2026-06-01,645,1,0,1,33,34,1,36,40,-4,0,0
SF-001602,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233000731,경기76아3935,2026-06-01T06:27:46.883Z,2026-06-01T06:29:46.991Z,2026-06-01,927,1,0,1,33,34,1,32,8,24,1,0
SF-001603,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233000731,경기76아3935,2026-06-01T10:04:14.128Z,2026-06-01T10:05:57.763Z,2026-06-01,1144,1,0,1,34,34,0,26,14,12,0,0
SF-001604,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233000731,경기76아3935,2026-06-01T14:38:11.412Z,2026-06-01T14:40:11.507Z,2026-06-01,1418,1,0,1,33,34,1,42,33,9,0,0
SF-001605,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233001334,경기76아3293,2026-05-29T08:11:15.439Z,2026-05-29T08:15:15.623Z,2026-05-29,1031,5,0,1,33,34,1,32,0,32,1,1
SF-001606,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233001261,경기76아3784,2026-05-29T08:44:17.123Z,2026-05-29T08:49:17.385Z,2026-05-29,1064,5,0,1,33,34,1,34,24,10,0,0
SF-001607,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233001261,경기76아3784,2026-05-31T23:47:26.879Z,2026-05-31T23:48:26.935Z,2026-06-01,527,1,0,1,33,34,1,40,43,-3,0,0
SF-001608,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233001620,경기71아8624,2026-05-28T09:00:46.220Z,2026-05-28T09:01:46.268Z,2026-05-28,1080,4,0,1,33,34,1,41,41,0,0,0
SF-001609,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233010567,경기79사4500,2026-06-01T23:40:38.334Z,2026-06-01T23:42:38.398Z,2026-06-02,520,2,0,1,33,34,1,35,41,-6,0,0
SF-001610,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233010867,경기77바7416,2026-05-28T09:27:17.403Z,2026-05-28T09:29:17.499Z,2026-05-28,1107,4,0,1,33,34,1,44,24,20,0,0
SF-001611,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233010867,경기77바7416,2026-05-29T09:31:19.523Z,2026-05-29T09:34:19.684Z,2026-05-29,1111,5,0,1,33,34,1,26,14,12,0,0
SF-001612,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233001622,경기78사7551,2026-05-29T09:51:20.625Z,2026-05-29T09:54:20.783Z,2026-05-29,1131,5,0,1,33,34,1,39,26,13,0,0
SF-001613,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233010775,경기78아6369,2026-05-29T10:10:21.599Z,2026-05-29T10:14:21.815Z,2026-05-29,1150,5,0,1,33,34,1,32,7,25,1,0
SF-001614,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233010775,경기78아6369,2026-06-01T00:28:29.023Z,2026-06-01T00:29:29.055Z,2026-06-01,568,1,0,1,33,34,1,44,44,0,0,0
SF-001615,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233001284,경기73사2473,2026-05-29T10:27:22.527Z,2026-05-29T10:29:22.643Z,2026-05-29,1167,5,0,1,33,34,1,34,22,12,0,0
SF-001616,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233001284,경기73사2473,2026-05-31T23:50:27.031Z,2026-05-31T23:52:27.143Z,2026-06-01,530,1,0,1,33,34,1,39,44,-5,0,0
SF-001617,m4137-seoul-to-dongtan-34-seoul-station-transfer-center,234001622,M4137,서울역버스환승센터(6번승강장)(중),34,233010817,경기79사1429,2026-05-28T10:37:20.657Z,2026-05-28T10:38:20.703Z,2026-05-28,1177,4,0,1,33,34,1,38,34,4,0,0
SF-001618,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000037,경기77바1044,2026-05-28T09:50:48.503Z,2026-05-28T09:55:48.752Z,2026-05-28,1130,4,0,1,37,38,1,35,25,10,0,0
SF-001619,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000037,경기77바1044,2026-05-30T05:08:19.427Z,2026-05-30T05:10:19.539Z,2026-05-30,848,6,1,1,37,38,1,32,24,8,0,0
SF-001620,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000037,경기77바1044,2026-05-31T02:40:23.571Z,2026-05-31T02:41:23.624Z,2026-05-31,700,0,1,1,37,38,1,40,38,2,0,0
SF-001621,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000037,경기77바1044,2026-06-01T00:36:29.423Z,2026-06-01T00:37:29.479Z,2026-06-01,576,1,0,1,37,38,1,42,41,1,0,0
SF-001622,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000037,경기77바1044,2026-06-01T04:43:41.715Z,2026-06-01T04:45:41.802Z,2026-06-01,823,1,0,1,37,38,1,42,40,2,0,0
SF-001623,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000037,경기77바1044,2026-06-02T06:52:59.271Z,2026-06-02T06:54:59.379Z,2026-06-02,952,2,0,1,37,38,1,21,10,11,1,0
SF-001624,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000132,경기77바1181,2026-05-28T05:37:13.531Z,2026-05-28T05:38:43.603Z,2026-05-28,877,4,0,1,37,38,1,28,14,14,0,0
SF-001625,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000132,경기77바1181,2026-05-29T03:48:01.772Z,2026-05-29T03:51:01.888Z,2026-05-29,768,5,0,1,37,38,1,38,36,2,0,0
SF-001626,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000132,경기77바1181,2026-05-30T08:12:28.895Z,2026-05-30T08:14:29.007Z,2026-05-30,1032,6,1,1,37,38,1,2,0,2,1,1
SF-001627,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000132,경기77바1181,2026-05-31T22:22:22.603Z,2026-05-31T22:24:22.711Z,2026-06-01,442,1,0,1,37,38,1,32,29,3,0,0
SF-001628,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000132,경기77바1181,2026-06-01T06:05:45.758Z,2026-06-01T06:07:45.867Z,2026-06-01,905,1,0,1,37,38,1,23,13,10,0,0
SF-001629,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000132,경기77바1181,2026-06-01T09:46:56.720Z,2026-06-01T09:48:56.831Z,2026-06-01,1126,1,0,1,37,38,1,16,0,16,1,1
SF-001630,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000132,경기77바1181,2026-06-01T14:25:10.723Z,2026-06-01T14:26:10.779Z,2026-06-01,1405,1,0,1,37,38,1,33,31,2,0,0
SF-001631,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000132,경기77바1181,2026-06-02T04:05:51.043Z,2026-06-02T04:07:51.143Z,2026-06-02,785,2,0,1,37,38,1,32,26,6,0,0
SF-001632,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233001245,경기76아4811,2026-05-28T09:24:47.287Z,2026-05-28T09:26:17.360Z,2026-05-28,1104,4,0,1,37,38,1,19,6,13,1,0
SF-001633,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233001245,경기76아4811,2026-05-30T04:48:18.444Z,2026-05-30T04:50:18.556Z,2026-05-30,828,6,1,1,37,38,1,29,24,5,0,0
SF-001634,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233001245,경기76아4811,2026-05-30T09:00:31.217Z,2026-05-30T09:02:31.323Z,2026-05-30,1080,6,1,1,37,38,1,0,0,0,1,1
SF-001635,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233001245,경기76아4811,2026-05-30T13:17:44.584Z,2026-05-30T13:18:44.639Z,2026-05-30,1337,6,1,1,37,38,1,0,0,0,1,1
SF-001636,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233001245,경기76아4811,2026-06-01T03:43:38.681Z,2026-06-01T03:44:38.725Z,2026-06-01,763,1,0,1,37,38,1,42,37,5,0,0
SF-001637,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233001245,경기76아4811,2026-06-01T08:17:54.311Z,2026-06-01T08:19:52.359Z,2026-06-01,1037,1,0,1,38,38,0,40,17,23,0,0
SF-001638,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233001245,경기76아4811,2026-06-01T11:53:03.040Z,2026-06-01T11:55:03.119Z,2026-06-01,1253,1,0,1,37,38,1,19,7,12,1,0
SF-001639,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233001245,경기76아4811,2026-06-02T05:59:56.707Z,2026-06-02T06:00:56.745Z,2026-06-02,899,2,0,1,37,38,1,27,19,8,0,0
SF-001640,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233001247,경기76아4813,2026-05-28T09:06:46.483Z,2026-05-28T09:11:46.717Z,2026-05-28,1086,4,0,1,37,38,1,22,0,22,1,1
SF-001641,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233001247,경기76아4813,2026-05-28T13:10:10.695Z,2026-05-28T13:10:40.720Z,2026-05-28,1330,4,0,1,37,38,1,0,0,0,1,1
SF-001642,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233001247,경기76아4813,2026-05-28T22:55:06.503Z,2026-05-28T22:55:36.527Z,2026-05-29,475,5,0,1,37,38,1,34,32,2,0,0
SF-001643,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233001247,경기76아4813,2026-05-30T03:02:12.883Z,2026-05-30T03:03:12.939Z,2026-05-30,722,6,1,1,37,38,1,35,33,2,0,0
SF-001644,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233001247,경기76아4813,2026-05-30T11:20:38.551Z,2026-05-30T11:24:38.763Z,2026-05-30,1220,6,1,1,37,38,1,0,0,0,1,1
SF-001645,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233001247,경기76아4813,2026-06-01T05:08:42.959Z,2026-06-01T05:11:43.118Z,2026-06-01,848,1,0,1,37,38,1,31,19,12,0,0
SF-001646,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233010414,경기76아1595,2026-05-29T03:36:01.119Z,2026-05-29T03:39:01.283Z,2026-05-29,756,5,0,1,37,38,1,56,47,9,0,0
SF-001647,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233010414,경기76아1595,2026-05-29T08:03:15.035Z,2026-05-29T08:04:15.087Z,2026-05-29,1023,5,0,1,37,38,1,29,0,29,1,1
SF-001648,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233010414,경기76아1595,2026-05-30T14:43:48.839Z,2026-05-30T14:45:48.941Z,2026-05-30,1423,6,1,1,37,38,1,16,1,15,1,0
SF-001649,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233010414,경기76아1595,2026-05-31T06:08:33.783Z,2026-05-31T06:10:33.887Z,2026-05-31,908,0,1,1,37,38,1,26,11,15,0,0
SF-001650,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,233010414,경기76아1595,2026-05-31T10:22:46.387Z,2026-05-31T10:24:46.497Z,2026-05-31,1162,0,1,1,37,38,1,18,10,8,1,0
SF-001651,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000039,경기77바1049,2026-05-28T08:41:15.307Z,2026-05-28T08:43:45.430Z,2026-05-28,1061,4,0,1,37,38,1,24,0,24,1,1
SF-001652,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000039,경기77바1049,2026-05-29T10:09:45.225Z,2026-05-29T10:11:21.654Z,2026-05-29,1149,5,0,1,38,38,0,23,16,7,0,0
SF-001653,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000039,경기77바1049,2026-06-01T04:01:39.555Z,2026-06-01T04:03:39.663Z,2026-06-01,781,1,0,1,37,38,1,31,27,4,0,0
SF-001654,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000039,경기77바1049,2026-06-01T08:28:34.040Z,2026-06-01T08:29:52.867Z,2026-06-01,1048,1,0,1,38,38,0,24,21,3,0,0
SF-001655,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000036,경기77바1043,2026-05-28T08:23:14.458Z,2026-05-28T08:23:44.483Z,2026-05-28,1043,4,0,1,37,38,1,0,0,0,1,1
SF-001656,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000036,경기77바1043,2026-05-28T11:50:37.040Z,2026-05-28T11:52:37.143Z,2026-05-28,1250,4,0,1,37,38,1,12,7,5,1,0
SF-001657,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000036,경기77바1043,2026-05-29T05:17:06.339Z,2026-05-29T05:19:06.450Z,2026-05-29,857,5,0,1,37,38,1,26,7,19,1,0
SF-001658,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000036,경기77바1043,2026-05-29T09:46:20.355Z,2026-05-29T09:48:20.467Z,2026-05-29,1126,5,0,1,37,38,1,34,24,10,0,0
SF-001659,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000036,경기77바1043,2026-05-29T13:47:32.819Z,2026-05-29T13:48:32.875Z,2026-05-29,1367,5,0,1,37,38,1,0,0,0,1,1
SF-001660,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000036,경기77바1043,2026-05-30T05:45:21.271Z,2026-05-30T05:48:21.427Z,2026-05-30,885,6,1,1,37,38,1,14,1,13,1,0
SF-001661,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000036,경기77바1043,2026-05-30T09:47:33.622Z,2026-05-30T09:49:33.731Z,2026-05-30,1127,6,1,1,37,38,1,0,0,0,1,1
SF-001662,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000036,경기77바1043,2026-05-31T03:54:27.389Z,2026-05-31T03:55:27.445Z,2026-05-31,774,0,1,1,37,38,1,33,33,0,0,0
SF-001663,m4137-seoul-to-dongtan-38-myeongdong-entrance,234001622,M4137,명동입구,38,234000036,경기77바1043,2026-05-31T08:24:40.368Z,2026-05-31T08:25:40.419Z,2026-05-31,1044,0,1,1,37,38,1,6,0,6,1,1
